x0,x1,y
0.6946515013941648,0.12362362409426109,0
0.6196868484730204,-0.09073282548252612,0
-1.7125216183791863,-1.163710296011435,0
-0.9568523354162549,1.6725638951001192,0
-0.9841253068300586,-0.8532823860570167,0
0.04089630408231883,0.7531584067145761,0
0.3313675548513529,2.5173611109600595,0
-0.09947729344385993,0.037704162443701165,0
-0.569753829733959,-0.4308976288394465,0
-1.3054396066369003,1.1228987168742357,0
0.19915216398808697,-0.18663025848949236,0
-0.5845442621369618,0.7665498371135359,0
-0.11680889325754586,0.14869888226654301,0
-1.9477312900640074,0.41816051626262635,0
0.9630841384979779,0.3325891468527981,0
-1.541144641249997,-0.3368700395628014,0
-0.3451011766498994,0.026667926251384304,0
-1.506109874207371,0.747789923263148,0
-0.09970821727966166,-0.9564142623958628,0
1.6854660474074539,0.8331118424836826,0
0.25709306843267565,-0.1334023888378131,0
-0.07530074457242693,0.08794885647838574,0
0.0781506385967091,-1.0605905428379785,0
0.02486942402143807,0.0012315389770753647,0
-0.9088773281307535,-0.5370639630105651,0
0.5261696833924289,-0.6149611098416058,0
-0.8633539508975557,-0.574407427519415,0
0.9787512941155782,-0.5075836078533917,0
0.21828627364341144,0.7433265001870796,0
1.2803905943959826,0.9723264706699817,0
1.5085062192528,0.8061592158282398,0
-1.125414582248339,0.9738301669388675,0
-0.4036943943232103,-1.7652023715115872,0
-1.02225946477742,-2.058996338143562,0
0.10275952789355199,0.39522646783109167,0
0.043451187721463926,0.3843195393189927,0
0.24832870769409254,-1.177010846319794,0
-0.8521408754349565,1.0162673251905558,0
-0.19579086494015896,0.395253471799782,0
1.1907612642492937,-0.8065993595267636,0
0.8337723429409918,0.3770677187934358,0
0.4148635219668449,0.5740654945276722,0
-0.12225736082744795,-0.541028797518089,0
1.2412225943986308,-0.5740897558522816,0
0.6501211946431706,-0.44476333515006133,0
-0.2704889959991697,-1.448346554792859,0
-0.2586669435328436,0.09315718062958271,0
0.06423287511289019,1.4012150724729333,0
1.8880373441491405,-0.597742202699352,0
-1.5497589817301651,-1.464199224110789,0
-0.17210004840679624,-1.374213413373338,0
0.35958938927831746,-0.7095672120480524,0
-0.24727071877955095,0.9373411199429543,0
1.3623928216757912,0.0636856524959598,0
0.6727907841027141,1.4560603801217287,0
-0.6646514009252378,-0.8926529343484946,0
1.3133447202532862,2.3375052816183657,0
-0.0981900450791824,-0.5050257792249855,0
-1.7278875571634125,0.16005629423894924,0
-0.38093905894461505,-1.0349716933904842,0
1.5522168941308068,1.3162203145755558,1
1.0428180365965365,2.632023776939865,1
1.3857797494142603,1.8828263560927334,1
2.1970476130986953,4.31107055520726,1
2.6736460454234496,2.5153191581397922,1
2.075706145032618,2.0886821385844865,1
2.5504420184887957,1.5693544547927907,1
1.999850978095299,1.2522678127270943,1
2.3161635201231294,0.4972832747242597,1
2.4477043386078225,3.0054376709425625,1
3.0285878665680634,2.2726009170093313,1
1.1688009698688813,1.249657343099679,1
0.6080945919781668,1.3126227845070306,1
-0.3753378106544969,2.8918487703073956,1
1.7322171957003771,1.6179371921599328,1
1.3533281212902548,2.528971990754624,1
3.063555140833828,4.63635944764418,1
2.2205485199890065,4.442273797506761,1
2.677644833920073,2.0934983069888418,1
2.4158730795101504,2.709942267001344,1
1.9338568797778832,1.7820526203867426,1
0.8669408247351251,1.758713982856848,1
2.8187197493107465,1.4266324062849323,1
0.7734394671413827,2.13649824190517,1
2.818141144364592,1.191965394469129,1
1.6830977409571328,2.7431393398968327,1
3.9757566854752744,2.2134861135849846,1
1.5975270028640551,1.758937384181991,1
0.39396578237314284,3.639832312576314,1
1.526828027584367,1.0475625087255478,1
0.6597728240868235,0.494110067749874,1
1.7405555736958964,2.5810035114893566,1
2.617798225755002,1.7592950687254922,1
2.553635625554557,1.0879747263502844,1
2.688942130929872,3.141572666088731,1
2.0273186419407403,1.4191484324073964,1
1.792363502277205,3.466859520170119,1
1.1484010553253357,2.0849555943143656,1
3.88566201359422,2.8233727791863226,1
0.5200867422841411,3.9130194770898816,1
2.424057121686796,1.5058421658646646,1
2.467291318529497,2.156003258702673,1
2.4892170491480132,3.561624027130784,1
3.1264366628772295,1.4851664556824862,1
1.7894415594374244,0.5180721672331252,1
2.688106979349657,1.743439546160233,1
-0.8189345456453649,0.179559407599998,1
2.221011736117499,1.376895433907888,1
0.8015128084288505,1.3851867920309713,1
0.16518842252077848,2.0767353576395737,1
2.848190331765271,2.518646173386796,1
3.23451229339013,1.683133572827757,1
1.5447988428906019,2.3746336056716895,1
4.475658191672469,0.7245715092592209,1
1.0240753023929292,0.34229243085305927,1
1.952516944724497,4.022475926055719,1
0.9692676176911199,1.930465378317617,1
1.4652548140060877,0.6429531906140888,1
0.9904543629556435,1.0251134014647163,1
2.6106991475728627,1.1981595975278438,1
