x0,x1,y
1.5359180115330342,2.689887300672006,0
1.575521104828867,3.1485372503004507,0
0.8576674449271162,0.5396128781839264,0
1.4639723462421197,1.3456626445596989,0
2.1901658688373935,0.18066211443439517,0
2.4561973966851856,1.7874276737383146,0
2.5157031531300174,2.737909694287133,0
1.7788052205242215,3.5186987645242978,0
1.5692064128501704,1.4060542566052388,0
2.6023783227678225,2.279415529022322,0
2.705372207414615,2.368012671413014,0
2.1407310104957498,1.9322411901017913,0
1.5137579659614064,1.2372403910133798,0
2.050092679015563,0.9216652953577145,0
2.6823024918142284,0.24497775852678605,0
1.7522545994640824,1.7337126739282827,0
4.2893279696836935,2.401051778515662,0
1.1616131161681502,1.7106198211821173,0
1.055268161409313,1.309431882676893,0
1.1021379270894665,2.399614391748129,0
2.2688678569578915,1.277850557876628,0
3.7900448823822828,1.8890869347342616,0
2.807020329119024,5.5315678507579715,0
2.6659659641006215,5.492177368939058,0
0.7914042757225657,1.5628652672155319,0
1.8549346895770176,1.706161992964847,0
3.1736887156760876,2.018305984322787,0
2.3008027378018063,1.4572816388387282,0
2.2882319049598703,4.324932411165692,0
1.4217009331768418,0.7344155703541366,0
2.4828538882179094,1.3210545913632825,0
2.3713963274730316,2.255612885234202,0
4.456636569439144,3.532792704572156,0
2.4782234484123142,3.2533569529991144,0
3.156391183352725,2.222192136938686,0
1.1020575595781041,-0.4922936159622222,0
2.5488629144543626,2.488430714671357,0
1.4035839108070158,1.1836876841823232,0
1.8245771955324805,2.608495756760484,0
2.125576851550262,-0.2266299212955647,0
2.148767409053127,3.6858291114293165,0
1.9880300132438677,4.33582084480914,0
2.2002757109300415,1.7068706152159727,0
1.3835492526187514,1.1756681027120774,0
1.1008100131845762,2.1224829148399014,0
3.3420501902033597,0.9235934741371197,0
4.376979828082649,2.26655726831619,0
1.7583513869220107,3.4469781454927135,0
1.6890174522430677,2.196956622665773,0
2.305999553465358,1.629406590068551,0
1.2267658827146173,2.8947844905174,0
0.5363836786379643,3.8786654025291667,0
2.080441380204032,1.5396071094755839,0
0.6201249561521909,3.5889284739157263,0
2.217065067198928,0.8976326285871468,0
2.9917553264624486,2.9012476106383582,0
3.081408648776794,2.7293092382995363,0
2.68034630535982,0.9221603111398851,0
1.5965305850606684,2.8158687251196213,0
